Y,V1,V2,V3,V4,V5,V6
-1.2073466301887,0.474331258811092,-2.50760010772838,-1.74363773874858,-1.70321786088238,2.1087136281504,5.16067612238455
-2.91452041370296,-3.62449868082145,-3.29851877071727,1.82110870112741,0.55692210100751,0.0105074458978988,-1.07172554489602
-1.99636682959816,0.424296008399409,1.0024912332236,1.65133386077325,2.96271168636219,1.22717793650227,-0.263847265922227
8.1537575570837,-4.82732008886737,-1.61578479055042,-0.614999037240843,-5.86823027821496,-3.52019556334706,3.06681007792224
5.01095191671022,1.45785937113149,2.49616075436566,-1.13487552205567,-5.09943180438012,-0.22692040042429,1.00762915878921
-4.55873102339276,-0.683860296962432,2.2350609795352,1.48636372342019,-2.56632877592184,-2.46550744563953,3.91155356199799
-2.39030801945781,-1.28472929721069,-4.46624469006425,0.461315272692807,1.90222155204832,0.519511437097235,3.58446958247009
-3.13493713108888,-3.76728365304629,-1.14070704200086,-0.584150695692753,-4.10921396486993,0.911645450118339,0.0790417964147079
6.23393149250187,-0.0571289137799809,3.25756216471027,-0.699041338445408,-3.17002735321924,-0.968360610654827,1.11292063963666
3.84000957326077,-0.392530231250857,2.44986376542922,-0.0288463154660339,0.560234133363147,-1.80986823414547,0.564046233705551
3.28299763182571,1.36648854956941,3.38320649212074,1.84491004805299,2.50607936375926,0.987244443579355,2.41548157201101
6.71699868661624,-3.83937393729024,0.256062262735608,-3.88316041360677,-3.91591256162517,0.934805150206299,2.33506885248419
-0.382941323153515,-3.00589332932779,0.547508502752855,-0.211740712300776,-0.1491142495787,-0.45887990154608,-0.44404233734957
0.523851122547811,-0.617091008409036,-0.38465624762023,1.25535538829284,2.7685048716443,-0.153451741485667,-0.0725515439849205
-3.61460728076893,-7.92639483978584,2.49553053106737,2.75959183813856,3.407556206071,0.212196768568546,3.2764076292427
0.830774992994631,-4.47440838857234,0.758130525037703,0.432870725725705,2.76366036899967,0.920150144301846,-1.59018598884497
-0.45091576391164,-2.05474622696358,-0.685056823809384,0.731215056090201,-1.95862160196716,-1.8689013732133,2.47942097062107
-16.5538669001358,-2.72323235857237,-1.00512562340541,1.7974549170006,7.39853009277546,4.39464791233487,0.393797703912462
-7.42568718599499,-2.94543342226636,0.448132870841531,0.432818718295811,3.04122170365223,0.903821015967207,3.32747867070071
-7.79496403714107,-0.411560285532437,1.44280618733548,2.60252795315517,0.0884021379110687,-0.212025669866864,1.8820039480829
-6.362794476797,-2.83213599976991,0.124566400513948,1.25462567627916,5.71799885426119,3.16643466513161,1.16759446899826
-4.35507972515482,-1.98581510211669,-0.41131091550849,0.284453696199675,-0.726773474584304,2.17147345759533,3.21121311200251
6.10687288626005,-2.63310320426428,0.885026489851701,1.43717969782476,-0.879263022126053,-3.78943499549432,0.638118541993632
-2.15579682224103,-0.183987686293922,0.218757741247791,-0.860189943991652,1.36251128347521,1.71658657241337,2.16700311426384
8.93233862393926,-1.57990829208278,6.45716447032859,-0.666541464798233,-0.144085767446806,-0.135015939060894,1.20741098202499
1.46516751363753,-0.931498290409152,1.00529595010964,-0.055896578288321,-2.74745279934223,0.482663237463066,0.102274087283895
-12.9142819445708,-0.0146657398451113,3.6193028945139,2.56232607835569,2.1484594367412,3.57330170325881,-0.351574614303664
9.27353808086546,-0.043024542713294,0.560505920677121,1.37640549495243,-2.76664135445535,-3.81313076127578,1.59296960865924
2.7607925600845,-3.91574778346618,4.13992786798611,2.11260454987486,4.76658572246117,-0.600904652068397,2.79598470411262
9.04857838505349,-0.0762623061968104,-0.164577744647674,-2.02316172223056,-4.64131669660102,-0.8942258256224,1.76130276259565
-11.5383865123585,-3.0592716888358,-2.34155051424888,-0.0336544717523816,0.593023408018386,0.38368607902724,3.19276203577915
-5.89473322607594,0.195366055771635,0.256775051992387,2.0412602158837,1.76152455962668,-0.156638729145355,0.218109414793881
-1.0904205804778,0.365060437680707,1.08543627999488,-0.455290799027196,-3.3135177238194,0.263400995699803,0.898388854528876
3.37074287923547,1.00158454205266,0.59163458720119,-2.32044024115518,-2.16910808197677,-0.452760269472127,2.17917511416552
-5.48122717248714,1.75032506204716,3.04783169123214,0.79518599558872,6.46632234158234,1.26702235910968,5.14900752740464
0.893381725957658,-0.33308729491173,1.21514006381113,1.15608590007188,3.39903802809912,3.40858253456485,-0.852660999074683
10.2150202221376,-0.388546507671891,4.75925606522475,-2.15679964358854,-2.85984940690655,-1.57891893885079,2.8089371975821
-4.27671971306752,0.452105330412552,0.672599837934214,-0.330246473604798,-0.540440905749124,1.3005106631986,-0.182008753102005
-4.38902522790895,-0.629938373017537,2.54436402453077,-0.0440031910312186,4.92948976641182,4.12636364181756,3.33906358494757
-14.3616956096826,0.499348860068362,1.24626008399417,4.73532737351708,10.6925958703959,3.44998889237919,3.01701766840745
3.15279983269782,-2.7785285754092,2.37827083032367,-0.952134905990762,-1.95667851975987,0.499041184575102,1.91746065272827
1.79358790475887,-0.624025133649553,0.382594847127976,-2.03712270788298,-4.00358002632061,-0.441983257116687,-0.674554537721626
0.0359672134300109,-0.804182922998032,1.18241925974356,-0.32220828479752,-0.106280107636273,-0.219526996690949,1.07565278285159
-2.03541462648956,-0.943359172950046,-1.11446289908185,0.413761454731522,-0.898814216222832,-1.81652040851132,3.10577157639626
-0.790185087953433,-1.97576845303388,0.768786539428209,0.367464776839085,1.09077430388114,0.575513298978357,2.4038075175707
0.76616772440708,-0.566760348269591,0.332187623461248,0.0368830143454913,2.83765912007638,-0.391306605381907,0.587852013389738
-7.03911668864668,-0.802320725539031,0.689762237134047,1.6142589271632,0.522194872623147,-0.474473135062351,-1.27194777404049
5.46997138516831,-2.85941239770313,-2.78253019058321,0.690578071152711,-5.82382933432803,-3.65626334047154,1.5457456096321
12.457812150744,-1.95731185435763,1.51015619832381,0.0485064327478536,-0.151868756203106,0.101006961876246,-0.0667137560073481
-7.262260614946,-4.21113500910142,1.40671591741324,3.10387746242067,6.53181138491208,1.00511387261413,0.861882500285933
1.06731241735152,-0.459872072487493,2.61287622556506,0.911585437345667,1.45291886214447,0.580112123558429,-0.962530896092934
-7.5528892108245,2.67976930741041,-0.506074106756797,1.93947048764366,5.34201571994034,1.31051839501009,1.4582634203189
5.12011218793002,1.92839001336868,-0.447877089012705,1.28875893127172,-1.24748193059297,-2.51017883795336,1.26231512784878
-2.96299907139014,-1.06825791521317,-0.485467565455409,0.335075913097145,-0.854754609276909,-0.657234641041611,0.291029039196571
7.7637750195158,-4.53907924632251,-1.15858732628673,0.0161418980874031,-1.81320265397963,-0.351199523092338,0.0526852211890274
8.8247818581321,-1.6392306620245,1.93372904667352,-2.27550572664002,2.72279571387887,2.6449922534898,-0.0582436000820259
7.51009584737337,0.493118807003865,1.69827297140715,-1.29712456231668,-0.307605964759912,1.80669717875003,0.408913383892862
5.44874593341293,-3.31799854525879,2.44790064069347,1.08435276381488,-0.762141686508903,-1.55256830090481,1.09228624718326
5.88404405067764,-2.97234040282031,1.56331352471101,1.23990745721372,-2.66234313758113,-4.90252648629691,-1.20766036333132
-4.17452944648463,-0.490679523770417,2.89370139749789,2.69734749367802,2.71065064346556,-0.417526723335807,3.43834351187654
-2.2697489752127,0.428108067683296,-1.21495680831794,2.06692293849782,3.6257753265378,-1.51689845688912,2.64448841957894
-1.05010405077018,-3.86387237885309,1.17675271031236,2.96146901343347,3.85859913939412,0.734817148355326,-0.453157141272228
4.31222514436571,-3.22946503766323,4.79485178703363,-1.15653242852691,-2.20783648507179,0.779265616713927,0.512265560196362
-0.343809507567137,-1.89956507559428,-2.49663937623487,0.40154672341144,-1.1948953101582,-1.94096113015041,2.99192259383561
2.70070108613021,-1.37766401796685,0.814163224514723,1.41956636094682,-0.835291842322932,-2.12290331372138,3.67079208674049
0.267996667272107,1.54920042349813,-1.36150724576877,1.24101928631393,2.9028394385834,-0.185142436513797,3.35102290103416
-0.667919188580951,-1.3859322568907,3.61639846301634,2.6020120597173,3.91670196216688,0.101417440019387,2.9300103770661
-12.9683185594261,-3.21476872203685,0.704179778877238,3.91412992978292,9.65358545178137,2.23162646383518,-0.484071845239322
